job_id,model_name,seed_id,sample_id,dG_separated,dG_cross,sc_value,nres_all,nres_int,total_score,binding_energy
8fuc_F,af3,1000,5,-5.2183,-31.6339,0.7664,516.0,40.0,-336.5886,-26.4156
8fuc_F,af3,1000,6,-3.3693,-30.6313,0.7527,516.0,40.0,-427.9098,-27.262
8fuc_F,af3,1000,7,1.5367,-29.7442,0.7351,516.0,42.0,-475.3063,-31.2809
8fuc_F,af3,1000,8,-4.2833,-30.7861,0.7613,516.0,42.0,-198.0755,-26.5028
8fuc_F,af3,1000,9,4.9888,-28.6188,0.7383,516.0,41.0,-399.7573,-33.6076
8fud_C,af3,1,0,-4.8178,-25.9283,0.7798,198.0,37.0,-379.1939,-21.1105
8fud_C,af3,1,1,-3.769,-28.6401,0.8477,198.0,37.0,-383.1757,-24.8711
8fud_C,af3,1,2,-1.9823,-27.9896,0.8172,198.0,37.0,-350.8238,-26.0073
8fud_C,af3,1,3,4.1343,-26.9563,0.82,198.0,37.0,-339.7859,-31.0906
8fud_C,af3,1,4,4.6246,-25.6271,0.8322,198.0,36.0,-374.1595,-30.2517
8fud_C,af3,1,5,-2.6355,-21.6065,0.8129,198.0,36.0,-384.2423,-18.971
8fud_C,af3,1,6,3.7171,-27.3084,0.824,198.0,37.0,-354.3256,-31.0255
8fud_C,af3,1,7,-2.9603,-23.3312,0.7911,198.0,36.0,-366.3672,-20.3709
8fud_C,af3,1,8,-13.4865,-28.7822,0.8159,198.0,37.0,-380.6186,-15.2957
8fud_C,af3,1,9,-8.4692,-26.0034,0.8034,198.0,36.0,-373.9979,-17.5342
8fud_C,af3,2,0,-5.4988,-26.7811,0.784,198.0,33.0,-367.2467,-21.2823
8fud_C,af3,2,1,3.614,-25.1899,0.8328,198.0,38.0,-366.9679,-28.8039
8fud_C,af3,2,2,6.1222,-21.3252,0.7435,198.0,33.0,-358.4041,-27.4474
8fud_C,af3,2,3,-5.8854,-26.012,0.8137,198.0,35.0,-382.6006,-20.1266
8fud_C,af3,2,4,4.61,-19.336,0.7519,198.0,36.0,-360.5271,-23.946
8fud_C,af3,2,5,8.637,-17.7164,0.8123,198.0,33.0,-372.566,-26.3534
8fud_C,af3,2,6,3.9344,-20.9999,0.8443,198.0,34.0,-363.5143,-24.9343
8fud_C,af3,2,7,3.1224,-23.2026,0.806,198.0,35.0,-365.2067,-26.325
8fud_C,af3,2,8,-1.314,-24.2142,0.802,198.0,33.0,-384.6899,-22.9002
8fud_C,af3,2,9,-1.6248,-20.7755,0.8474,198.0,34.0,-373.6491,-19.1507
8fud_C,af3,3,0,8.125,-27.5519,0.7963,198.0,35.0,-339.2417,-35.6769
8fud_C,af3,3,1,-7.9474,-23.4922,0.8167,198.0,35.0,-356.0787,-15.5448
8fud_C,af3,3,2,-2.6939,-22.6931,0.796,198.0,35.0,-380.9527,-19.9992
8fud_C,af3,3,3,-4.768,-21.0336,0.7662,198.0,35.0,-383.7323,-16.2656
8fud_C,af3,3,4,2.7416,-21.6487,0.7212,198.0,33.0,-362.9555,-24.3903
8fud_C,af3,3,5,2.4607,-19.2061,0.767,198.0,35.0,-366.453,-21.6668
8fud_C,af3,3,6,0.1779,-24.9689,0.7623,198.0,35.0,-382.9775,-25.1468
8fud_C,af3,3,7,-4.0314,-22.2767,0.7483,198.0,35.0,-386.6793,-18.2453
8fud_C,af3,3,8,4.379,-27.5081,0.7175,198.0,36.0,-349.1647,-31.8871
8fud_C,af3,3,9,-3.3661,-24.9136,0.7767,198.0,36.0,-359.1337,-21.5475
8fud_C,af3,4,0,4.5508,-18.9977,0.7044,198.0,33.0,-364.3876,-23.5485
8fud_C,af3,4,1,0.4666,-24.5142,0.7787,198.0,36.0,-379.3631,-24.9808
8fud_C,af3,4,2,-3.2935,-22.1815,0.7696,198.0,36.0,-378.4345,-18.888
8fud_C,af3,4,3,3.2253,-20.9659,0.7784,198.0,36.0,-378.5494,-24.1912
8fud_C,af3,4,4,6.8533,-23.1122,0.6749,198.0,35.0,-374.894,-29.9655
8fud_C,af3,4,5,4.3791,-23.2776,0.8047,198.0,35.0,-356.5279,-27.6567
8fud_C,af3,4,6,-1.2238,-23.6755,0.7678,198.0,36.0,-381.4953,-22.4517
8fud_C,af3,4,7,0.7437,-21.0833,0.7619,198.0,37.0,-356.3138,-21.827
8fud_C,af3,4,8,1.5027,-22.8497,0.7652,198.0,35.0,-371.1897,-24.3524
8fud_C,af3,4,9,3.415,-19.3882,0.7741,198.0,33.0,-340.2861,-22.8032
8fud_C,af3,5,0,-8.581,-25.9165,0.766,198.0,32.0,-376.4453,-17.3355
8fud_C,af3,5,1,-11.3256,-29.8168,0.8153,198.0,37.0,-380.2097,-18.4912
8fud_C,af3,5,2,-5.0079,-26.4816,0.7281,198.0,36.0,-388.5458,-21.4737
8fud_C,af3,5,3,-2.6819,-26.0329,0.8057,198.0,38.0,-370.3864,-23.351
8fud_C,af3,5,4,-4.819,-29.2442,0.8005,198.0,36.0,-373.3697,-24.4252
8fud_C,af3,5,5,-8.1736,-27.4589,0.808,198.0,37.0,-382.6177,-19.2853
8fud_C,af3,5,6,1.9582,-28.3951,0.8225,198.0,36.0,-358.4827,-30.3533
8fud_C,af3,5,7,-11.438,-26.0135,0.7967,198.0,36.0,-371.1097,-14.5755
8fud_C,af3,5,8,-2.5783,-29.2176,0.8457,198.0,35.0,-369.6418,-26.6393
8fud_C,af3,5,9,-2.2806,-26.1769,0.8234,198.0,37.0,-377.8565,-23.8963
8fud_C,af3,6,0,-5.3001,-26.8846,0.8206,198.0,37.0,-380.4475,-21.5845
8fud_C,af3,6,1,-1.0361,-26.8647,0.7844,198.0,36.0,-383.6598,-25.8286
8fud_C,af3,6,2,9.4623,-23.1959,0.8318,198.0,37.0,-354.1104,-32.6582
8fud_C,af3,6,3,-5.046,-20.9593,0.7925,198.0,33.0,-377.0275,-15.9133
8fud_C,af3,6,4,3.982,-26.0878,0.7402,198.0,36.0,-363.1479,-30.0698
8fud_C,af3,6,5,-8.851,-25.8811,0.7853,198.0,36.0,-363.702,-17.0301
8fud_C,af3,6,6,-6.4094,-26.7148,0.7885,198.0,38.0,-375.8449,-20.3054
8fud_C,af3,6,7,-6.8109,-27.6792,0.7936,198.0,36.0,-377.6071,-20.8683
8fud_C,af3,6,8,-9.1886,-26.6936,0.8096,198.0,36.0,-370.7265,-17.505
8fud_C,af3,6,9,-2.6805,-23.2603,0.7875,198.0,35.0,-348.3338,-20.5798
8fud_C,af3,7,0,-3.9274,-24.6577,0.8239,198.0,36.0,-376.7174,-20.7303
8fud_C,af3,7,1,-4.0331,-24.4051,0.807,198.0,35.0,-378.0396,-20.372
8fud_C,af3,7,2,-4.6435,-27.1055,0.8052,198.0,35.0,-358.9902,-22.462
8fud_C,af3,7,3,2.7241,-24.9538,0.8341,198.0,35.0,-351.539,-27.6779
8fud_C,af3,7,4,-10.6066,-28.7898,0.8174,198.0,33.0,-358.0416,-18.1832
8fud_C,af3,7,5,5.9547,-25.3438,0.8359,198.0,37.0,-350.989,-31.2985
8fud_C,af3,7,6,-1.8015,-27.0597,0.814,198.0,36.0,-341.4762,-25.2582
8fud_C,af3,7,7,-10.7173,-28.6271,0.8142,198.0,37.0,-360.8276,-17.9098
8fud_C,af3,7,8,-0.6584,-26.1498,0.7862,198.0,36.0,-373.6479,-25.4914
8fud_C,af3,7,9,-2.539,-26.904,0.8084,198.0,38.0,-379.5028,-24.365
8fud_C,af3,8,0,-4.6247,-26.9157,0.7363,198.0,35.0,-372.8465,-22.291
8fud_C,af3,8,1,-1.1475,-21.0869,0.7583,198.0,32.0,-364.8095,-19.9394
8fud_C,af3,8,2,0.7086,-28.1951,0.7615,198.0,33.0,-375.5514,-28.9037
8fud_C,af3,8,3,-3.5526,-23.7687,0.7229,198.0,33.0,-386.529,-20.2161
8fud_C,af3,8,4,-3.5192,-19.0019,0.7902,198.0,33.0,-386.5356,-15.4827
8fud_C,af3,8,5,-8.3884,-26.8862,0.7715,198.0,33.0,-389.689,-18.4978
8fud_C,af3,8,6,-10.2829,-27.0627,0.7798,198.0,34.0,-376.8435,-16.7798
8fud_C,af3,8,7,-5.2186,-23.4815,0.7595,198.0,33.0,-396.0312,-18.2629
8fud_C,af3,8,8,-5.8905,-27.141,0.7825,198.0,33.0,-364.1345,-21.2505
8fud_C,af3,8,9,-6.4883,-26.1085,0.7634,198.0,35.0,-379.6651,-19.6202
8fud_C,af3,9,0,3.3396,-17.0279,0.7984,198.0,34.0,-390.9557,-20.3675
8fud_C,af3,9,1,1.2561,-28.2365,0.761,198.0,35.0,-387.5053,-29.4926
8fud_C,af3,9,2,3.8417,-24.881,0.8515,198.0,36.0,-351.728,-28.7227
8fud_C,af3,9,3,-2.5114,-21.6859,0.7894,198.0,32.0,-352.4073,-19.1745
8fud_C,af3,9,4,4.611,-23.8037,0.7572,198.0,36.0,-349.3409,-28.4147
8fud_C,af3,9,5,-5.3182,-28.8904,0.8068,198.0,38.0,-367.3076,-23.5722
8fud_C,af3,9,6,-14.1929,-26.3837,0.8054,198.0,36.0,-385.9689,-12.1908
8fud_C,af3,9,7,-10.7651,-27.8928,0.8151,198.0,36.0,-383.3083,-17.1277
8fud_C,af3,9,8,-3.6652,-26.2255,0.8334,198.0,36.0,-378.0363,-22.5603
8fud_C,af3,9,9,2.6099,-27.4899,0.844,198.0,34.0,-362.9818,-30.0998
8fud_C,af3,10,0,-0.2662,-30.1159,0.8255,198.0,37.0,-364.5512,-29.8497
8fud_C,af3,10,1,-6.4947,-28.3916,0.834,198.0,37.0,-381.6229,-21.8969
8fud_C,af3,10,2,-3.8743,-27.1607,0.8325,198.0,37.0,-382.2942,-23.2864
8fud_C,af3,10,3,-6.4248,-28.7464,0.828,198.0,38.0,-375.4975,-22.3216
8fud_C,af3,10,4,-6.2685,-28.8363,0.8481,198.0,37.0,-378.0315,-22.5678
8fud_C,af3,10,5,-3.9042,-31.1374,0.8284,198.0,37.0,-383.2021,-27.2332
8fud_C,af3,10,6,-9.9646,-27.0485,0.8124,198.0,38.0,-383.5222,-17.0839
8fud_C,af3,10,7,1.5594,-24.1209,0.751,198.0,32.0,-373.1159,-25.6803
8fud_C,af3,10,8,-5.4069,-30.9139,0.8042,198.0,37.0,-387.9935,-25.507
8fud_C,af3,10,9,-7.85,-26.987,0.7981,198.0,36.0,-387.0766,-19.137
8fud_C,af3,42,0,4.2444,-11.6436,0.7896,198.0,33.0,-383.0307,-15.888
8fud_C,af3,42,1,0.9071,-22.3674,0.7736,198.0,36.0,-356.1917,-23.2745
8fud_C,af3,42,2,4.0842,-24.4478,0.7821,198.0,34.0,-362.3435,-28.532
8fud_C,af3,42,3,-2.7866,-24.5036,0.7842,198.0,34.0,-380.6217,-21.717
8fud_C,af3,42,4,-4.0391,-22.5,0.721,198.0,33.0,-378.3046,-18.4609
8fud_C,af3,42,5,-3.7362,-23.0344,0.769,198.0,37.0,-337.0396,-19.2982
8fud_C,af3,42,6,-6.8162,-28.217,0.7991,198.0,34.0,-369.5648,-21.4008
8fud_C,af3,42,7,0.9095,-21.0439,0.7376,198.0,35.0,-361.9044,-21.9534
8fud_C,af3,42,8,-4.0269,-25.9051,0.8085,198.0,33.0,-385.1404,-21.8782
8fud_C,af3,42,9,7.6397,-25.7236,0.8099,198.0,36.0,-366.6295,-33.3633
8fud_C,af3,777,0,0.893,-21.4849,0.8079,198.0,34.0,-385.1775,-22.3779
8fud_C,af3,777,1,18.1026,-12.8845,0.8088,198.0,33.0,-305.5747,-30.9871
8fud_C,af3,777,2,1.112,-24.1073,0.7326,198.0,37.0,-366.2617,-25.2193
8fud_C,af3,777,3,0.3528,-23.5048,0.7095,198.0,38.0,-372.3802,-23.8576
8fud_C,af3,777,4,-4.7339,-27.5611,0.8075,198.0,35.0,-377.3342,-22.8272
8fud_C,af3,777,5,-1.2437,-23.7682,0.7912,198.0,32.0,-362.5093,-22.5245
8fud_C,af3,777,6,-6.6885,-26.2333,0.8112,198.0,36.0,-379.7475,-19.5448
8fud_C,af3,777,7,2.8406,-21.2829,0.805,198.0,35.0,-363.3418,-24.1235
8fud_C,af3,777,8,-0.3225,-26.5134,0.7207,198.0,34.0,-371.7983,-26.1909
8fud_C,af3,777,9,-7.4745,-24.5073,0.7828,198.0,36.0,-382.3211,-17.0328
8fud_C,af3,25107,0,5.9694,-18.0901,0.7254,198.0,35.0,-368.5331,-24.0595
8fud_C,af3,25107,1,4.5144,-22.9967,0.8036,198.0,33.0,-369.2661,-27.5111
8fud_C,af3,25107,2,-10.9714,-28.0891,0.8157,198.0,37.0,-370.1224,-17.1177
8fud_C,af3,25107,3,-13.0487,-34.8582,0.8064,198.0,38.0,-379.1505,-21.8095
8fud_C,af3,25107,4,-4.4777,-26.6684,0.7943,198.0,37.0,-375.0532,-22.1907
8fud_C,af3,25107,5,-8.9442,-27.0509,0.7898,198.0,36.0,-376.2594,-18.1067
8fud_C,af3,25107,6,-9.7103,-32.7585,0.7596,198.0,37.0,-377.7711,-23.0482
8fud_C,af3,25107,7,-2.0875,-27.8957,0.8405,198.0,37.0,-363.2213,-25.8082
8fud_C,af3,25107,8,-6.9377,-27.9794,0.8096,198.0,38.0,-381.1339,-21.0417
8fud_C,af3,25107,9,-6.4544,-26.3893,0.8191,198.0,37.0,-362.2817,-19.9349
8fud_C,af3,91791,0,2.2542,-25.7911,0.8039,198.0,35.0,-348.731,-28.0453
8fud_C,af3,91791,1,-8.7958,-24.4639,0.7533,198.0,34.0,-366.3469,-15.6681
8fud_C,af3,91791,2,-4.9479,-27.046,0.7709,198.0,34.0,-384.1626,-22.0981
8fud_C,af3,91791,3,-3.0027,-27.9718,0.7949,198.0,36.0,-365.2415,-24.9691
8fud_C,af3,91791,4,4.0508,-22.681,0.71,198.0,36.0,-382.5065,-26.7318
8fud_C,af3,91791,5,-10.2293,-26.2775,0.8094,198.0,36.0,-377.9172,-16.0482
8fud_C,af3,91791,6,-1.1001,-25.8314,0.7939,198.0,36.0,-354.0206,-24.7313
8fud_C,af3,91791,7,-8.345,-29.1931,0.7587,198.0,35.0,-374.9523,-20.8481
8fud_C,af3,91791,8,-8.3883,-28.9348,0.8441,198.0,37.0,-387.0702,-20.5465
8fud_C,af3,91791,9,-4.8657,-20.7548,0.7632,198.0,35.0,-379.7812,-15.8891
8fud_C,af3,34897,0,-10.5454,-27.2226,0.8093,198.0,38.0,-392.6988,-16.6772
8fud_C,af3,34897,1,-5.5747,-28.1623,0.8356,198.0,36.0,-355.3015,-22.5876
8fud_C,af3,34897,2,2.7407,-20.4664,0.8165,198.0,35.0,-346.712,-23.2071
8fud_C,af3,34897,3,1.9356,-26.6411,0.8054,198.0,37.0,-352.9515,-28.5767
8fud_C,af3,34897,4,-0.0962,-24.3438,0.8242,198.0,33.0,-342.4859,-24.2476
8fud_C,af3,34897,5,-5.3967,-21.8109,0.7952,198.0,35.0,-368.2023,-16.4142
8fud_C,af3,34897,6,-5.5783,-27.3397,0.8168,198.0,38.0,-386.2875,-21.7614
8fud_C,af3,34897,7,-0.2481,-26.3364,0.8014,198.0,36.0,-374.2154,-26.0883
8fud_C,af3,34897,8,3.3012,-27.5439,0.8248,198.0,38.0,-368.0842,-30.8451
8fud_C,af3,34897,9,19.1062,-25.9932,0.8209,198.0,37.0,-332.2626,-45.0994
8fud_C,af3,9999,0,-0.7788,-24.2269,0.7397,198.0,39.0,-356.7478,-23.4481
8fud_C,af3,9999,1,-2.3916,-24.2283,0.7173,198.0,34.0,-375.9122,-21.8367
8fud_C,af3,9999,2,-2.5277,-26.9123,0.7642,198.0,32.0,-374.6883,-24.3846
8fud_C,af3,9999,3,-4.6293,-27.8066,0.8185,198.0,37.0,-367.0694,-23.1773
8fud_C,af3,9999,4,-5.9008,-26.7335,0.8011,198.0,35.0,-362.3932,-20.8327
8fud_C,af3,9999,5,12.0756,-22.0692,0.8083,198.0,37.0,-360.9744,-34.1448
8fud_C,af3,9999,6,20.481,-24.2429,0.8096,198.0,37.0,-339.0177,-44.7239
8fud_C,af3,9999,7,-4.2997,-24.3458,0.7283,198.0,35.0,-387.1722,-20.0461
8fud_C,af3,9999,8,-6.4651,-23.0342,0.7711,198.0,32.0,-393.9314,-16.5691
8fud_C,af3,9999,9,-5.8409,-25.6094,0.7883,198.0,35.0,-379.4224,-19.7685
8fud_C,af3,100,0,-6.8854,-24.7822,0.8026,198.0,35.0,-351.8427,-17.8968
8fud_C,af3,100,1,-1.2273,-25.5197,0.7777,198.0,38.0,-370.2713,-24.2924
8fud_C,af3,100,2,9.2796,-21.1794,0.7729,198.0,33.0,-362.9177,-30.459
8fud_C,af3,100,3,-3.1541,-27.106,0.8021,198.0,37.0,-380.4413,-23.9519
8fud_C,af3,100,4,7.2784,-25.5048,0.8095,198.0,36.0,-355.6079,-32.7832
8fud_C,af3,100,5,-1.9335,-27.4079,0.7031,198.0,36.0,-389.494,-25.4744
8fud_C,af3,100,6,-2.9727,-25.9948,0.806,198.0,35.0,-333.5962,-23.0221
8fud_C,af3,100,7,-5.993,-26.686,0.8081,198.0,37.0,-386.5244,-20.693
8fud_C,af3,100,8,-6.317,-26.318,0.8376,198.0,36.0,-384.8073,-20.001
8fud_C,af3,100,9,-10.4999,-28.766,0.798,198.0,36.0,-375.4236,-18.2661
8fud_C,af3,52,0,-5.2879,-28.7361,0.8016,198.0,39.0,-386.59,-23.4482
8fud_C,af3,52,1,4.7716,-25.9907,0.8168,198.0,37.0,-361.7246,-30.7623
8fud_C,af3,52,2,-1.7848,-26.1705,0.8103,198.0,36.0,-367.4584,-24.3857
8fud_C,af3,52,3,-4.812,-27.9075,0.821,198.0,37.0,-380.9937,-23.0955
8fud_C,af3,52,4,4.1899,-26.3022,0.8241,198.0,36.0,-347.9528,-30.4921
8fud_C,af3,52,5,-3.3582,-27.3846,0.834,198.0,35.0,-374.5825,-24.0264
8fud_C,af3,52,6,-2.8741,-26.4119,0.8119,198.0,38.0,-354.9799,-23.5378
8fud_C,af3,52,7,-8.5973,-30.594,0.7999,198.0,36.0,-371.3532,-21.9967
8fud_C,af3,52,8,-2.0499,-26.6982,0.8152,198.0,33.0,-355.4767,-24.6483
8fud_C,af3,52,9,-5.6437,-28.7397,0.8231,198.0,35.0,-373.6544,-23.096
8fud_C,af3,2025,0,-7.3185,-25.8779,0.808,198.0,36.0,-368.4621,-18.5594
8fud_C,af3,2025,1,-6.3873,-23.9068,0.8073,198.0,37.0,-375.9528,-17.5195
8fud_C,af3,2025,2,-3.3694,-26.9843,0.8071,198.0,36.0,-366.1309,-23.6149
8fud_C,af3,2025,3,-9.9967,-26.6387,0.8324,198.0,38.0,-393.8105,-16.642
8fud_C,af3,2025,4,-10.8293,-28.0518,0.8183,198.0,36.0,-357.6175,-17.2225
8fud_C,af3,2025,5,-10.9251,-27.8495,0.8171,198.0,36.0,-383.0174,-16.9244
8fud_C,af3,2025,6,-1.7318,-25.0186,0.8128,198.0,37.0,-354.0306,-23.2868
8fud_C,af3,2025,7,1.7819,-22.5167,0.7295,198.0,36.0,-364.055,-24.2986
8fud_C,af3,2025,8,2.2303,-27.1035,0.7789,198.0,36.0,-367.059,-29.3338
8fud_C,af3,2025,9,-3.4435,-23.6701,0.7649,198.0,35.0,-379.3576,-20.2266
8fud_C,af3,1000,0,-3.6271,-26.7457,0.7588,198.0,35.0,-388.4045,-23.1186
8fud_C,af3,1000,1,5.6998,-20.1279,0.7702,198.0,33.0,-349.7281,-25.8277
8fud_C,af3,1000,2,-4.5469,-23.6675,0.8032,198.0,34.0,-387.7882,-19.1206
8fud_C,af3,1000,3,2.7735,-23.7606,0.8013,198.0,35.0,-377.8742,-26.5341
8fud_C,af3,1000,4,1.2156,-21.6195,0.8068,198.0,35.0,-366.0082,-22.8351
8fud_C,af3,1000,5,-1.6934,-23.9159,0.779,198.0,35.0,-386.8847,-22.2225
8fud_C,af3,1000,6,7.9746,-20.1666,0.8266,198.0,34.0,-327.0097,-28.1412
8fud_C,af3,1000,7,-1.2663,-24.229,0.833,198.0,36.0,-354.4328,-22.9627
8fud_C,af3,1000,8,-2.3818,-24.6589,0.8157,198.0,38.0,-361.9184,-22.2771
8fud_C,af3,1000,9,-1.151,-21.7922,0.8078,198.0,35.0,-358.1997,-20.6412
8fym_C,af3,1,0,7.6294,-24.5549,0.7434,468.0,49.0,-759.2288,-32.1843
8fym_C,af3,1,1,10.4798,-25.824,0.629,468.0,49.0,-716.6515,-36.3038
8fym_C,af3,1,2,10.3188,-31.7983,0.6928,468.0,53.0,-752.1503,-42.1171
8fym_C,af3,1,3,11.0273,-32.5042,0.6839,468.0,50.0,-761.5774,-43.5315
8fym_C,af3,1,4,10.4002,-27.8352,0.6289,468.0,48.0,-724.6237,-38.2354
8fym_C,af3,1,5,17.4275,-30.3682,0.676,468.0,52.0,-716.202,-47.7957
8fym_C,af3,1,6,40.772,-28.4265,0.6672,468.0,53.0,-703.388,-69.1985
8fym_C,af3,1,7,7.8648,-35.3938,0.7497,468.0,54.0,-757.6333,-43.2586
8fym_C,af3,1,8,6.7901,-28.7258,0.6861,468.0,49.0,-746.0556,-35.5159
8fym_C,af3,1,9,11.0538,-28.691,0.64,468.0,48.0,-753.6691,-39.7448
8fym_C,af3,2,0,3.3882,-32.6023,0.7156,468.0,50.0,-769.1623,-35.9905
8fym_C,af3,2,1,13.3808,-28.537,0.6922,468.0,48.0,-713.7728,-41.9178
8fym_C,af3,2,2,20.7918,-26.2576,0.7105,468.0,53.0,-711.1843,-47.0494
8fym_C,af3,2,3,36.1795,-22.2238,0.6782,468.0,50.0,-731.535,-58.4033
8fym_C,af3,2,4,38.0184,-21.5448,0.6543,468.0,52.0,-708.2312,-59.5632
8fym_C,af3,2,5,21.059,-27.923,0.6985,468.0,51.0,-726.5074,-48.982
8fym_C,af3,2,6,15.2714,-29.554,0.7283,468.0,50.0,-750.9171,-44.8254
8fym_C,af3,2,7,2.1388,-33.4759,0.7183,468.0,49.0,-778.6616,-35.6147
8fym_C,af3,2,8,7.1903,-34.0187,0.7113,468.0,51.0,-762.9809,-41.209
8fym_C,af3,2,9,9.8823,-28.4782,0.6803,468.0,49.0,-777.0709,-38.3605
8fym_C,af3,3,0,15.1077,-23.8007,0.7155,468.0,47.0,-767.788,-38.9084
8fym_C,af3,3,1,1.2343,-29.272,0.7029,468.0,51.0,-792.7062,-30.5063
8fym_C,af3,3,2,4.9782,-33.7789,0.6913,468.0,52.0,-770.9032,-38.7571
8fym_C,af3,3,3,3.9665,-30.2085,0.6979,468.0,47.0,-770.9729,-34.175
8fym_C,af3,3,4,7.3127,-30.9681,0.7151,468.0,46.0,-739.2939,-38.2808
8fym_C,af3,3,5,10.7153,-28.4105,0.7049,468.0,50.0,-746.353,-39.1258
8fym_C,af3,3,6,-2.8649,-33.5315,0.7046,468.0,50.0,-772.739,-30.6666
8fym_C,af3,3,7,14.2213,-26.6682,0.6869,468.0,52.0,-758.3093,-40.8895
8fym_C,af3,3,8,-3.0721,-32.2822,0.7218,468.0,49.0,-755.0216,-29.2101
8fym_C,af3,3,9,-9.1745,-33.7332,0.6867,468.0,49.0,-791.6634,-24.5587
8fym_C,af3,4,0,12.7186,-27.3508,0.6164,468.0,50.0,-738.3833,-40.0694
8fym_C,af3,4,1,5.7775,-26.7203,0.6766,468.0,47.0,-773.8826,-32.4978
8fym_C,af3,4,2,-1.7259,-27.5646,0.6505,468.0,46.0,-782.7909,-25.8387
8fym_C,af3,4,3,12.335,-30.4933,0.7001,468.0,50.0,-748.2135,-42.8283
8fym_C,af3,4,4,-2.447,-29.6248,0.7175,468.0,46.0,-793.1907,-27.1778
8fym_C,af3,4,5,-3.175,-30.9496,0.6814,468.0,50.0,-775.7511,-27.7746
8fym_C,af3,4,6,32.2226,-24.8559,0.7332,468.0,48.0,-725.6682,-57.0785
8fym_C,af3,4,7,-7.9827,-32.8074,0.6678,468.0,50.0,-818.5411,-24.8247
8fym_C,af3,4,8,7.1547,-31.7485,0.6608,468.0,51.0,-765.3854,-38.9032
8fym_C,af3,4,9,-3.2625,-26.3294,0.6922,468.0,50.0,-814.7301,-23.0669
8fym_C,af3,5,0,27.9084,-23.297,0.7064,468.0,52.0,-689.2074,-51.2054
8fym_C,af3,5,1,5.752,-30.8696,0.6382,468.0,53.0,-759.3496,-36.6216
8fym_C,af3,5,2,-0.5454,-28.9976,0.7107,468.0,49.0,-743.4919,-28.4522
8fym_C,af3,5,3,8.7515,-29.4048,0.694,468.0,51.0,-747.9862,-38.1563
8fym_C,af3,5,4,18.5322,-27.873,0.7135,468.0,50.0,-760.8535,-46.4052
8fym_C,af3,5,5,22.1466,-19.4805,0.701,468.0,46.0,-728.0278,-41.6271
8fym_C,af3,5,6,12.3438,-29.4659,0.6224,468.0,46.0,-740.7308,-41.8097
8fym_C,af3,5,7,4.7025,-26.9138,0.7011,468.0,47.0,-734.2522,-31.6163
8fym_C,af3,5,8,22.1445,-33.6174,0.7073,468.0,53.0,-711.1068,-55.7619
8fym_C,af3,5,9,-0.6858,-35.7705,0.7262,468.0,52.0,-766.0765,-35.0847
8fym_C,af3,6,0,6.6807,-29.7732,0.7041,468.0,52.0,-806.1414,-36.4539
8fym_C,af3,6,1,13.6688,-24.9577,0.686,468.0,51.0,-738.7231,-38.6265
8fym_C,af3,6,2,9.1098,-30.9508,0.6562,468.0,46.0,-782.6998,-40.0606
8fym_C,af3,6,3,-4.6198,-32.9527,0.6896,468.0,49.0,-763.6056,-28.3329
8fym_C,af3,6,4,14.8193,-33.5672,0.6987,468.0,45.0,-761.064,-48.3865
8fym_C,af3,6,5,16.0406,-30.7215,0.7121,468.0,47.0,-742.5275,-46.7621
8fym_C,af3,6,6,-8.9606,-35.4744,0.735,468.0,50.0,-783.1541,-26.5138
8fym_C,af3,6,7,10.1171,-32.5019,0.7644,468.0,52.0,-739.9681,-42.619
8fym_C,af3,6,8,6.6985,-26.9895,0.7203,468.0,57.0,-766.1296,-33.688
8fym_C,af3,6,9,4.3808,-33.8321,0.7129,468.0,44.0,-770.0581,-38.2129
8fym_C,af3,7,0,11.9641,-29.2937,0.6341,468.0,51.0,-767.8138,-41.2578
8fym_C,af3,7,1,30.4871,-28.47,0.6487,468.0,50.0,-711.7137,-58.9571
8fym_C,af3,7,2,7.5078,-29.3182,0.6621,468.0,52.0,-682.873,-36.826
8fym_C,af3,7,3,7.9916,-25.8366,0.704,468.0,51.0,-760.1668,-33.8282
8fym_C,af3,7,4,3.884,-27.1497,0.7166,468.0,50.0,-737.8621,-31.0337
8fym_C,af3,7,5,4.0723,-24.8765,0.6597,468.0,51.0,-739.3741,-28.9488
8fym_C,af3,7,6,13.6429,-23.3611,0.6939,468.0,46.0,-751.1653,-37.004
8fym_C,af3,7,7,13.7583,-30.9173,0.6602,468.0,50.0,-741.8168,-44.6756
8fym_C,af3,7,8,44.1404,-22.5008,0.7152,468.0,48.0,-711.2282,-66.6412
8fym_C,af3,7,9,10.9437,-26.3041,0.7223,468.0,51.0,-783.7335,-37.2478
8fym_C,af3,8,0,7.9407,-28.3281,0.6876,468.0,49.0,-784.7296,-36.2688
8fym_C,af3,8,1,0.7685,-26.906,0.6839,468.0,46.0,-769.3229,-27.6745
8fym_C,af3,8,2,6.0885,-29.3415,0.7165,468.0,48.0,-731.7979,-35.43
8fym_C,af3,8,3,9.5221,-33.3185,0.6492,468.0,52.0,-720.3288,-42.8406
8fym_C,af3,8,4,-7.0591,-32.0739,0.6929,468.0,50.0,-774.3368,-25.0148
8fym_C,af3,8,5,5.6065,-29.7422,0.6997,468.0,54.0,-769.5816,-35.3487
8fym_C,af3,8,6,-0.6092,-35.775,0.7362,468.0,53.0,-757.446,-35.1658
8fym_C,af3,8,7,-6.8746,-31.9871,0.7634,468.0,54.0,-823.6749,-25.1125
